1	0.00E+00
2	3.36E-05
3	3.63E-02
4	4.25E-01
5	1.13E+00
6	2.19E+00
7	3.25E+00
8	4.56E+00
9	8.19E+00
10	7.38E+00
11	3.28E+00
12	2.27E+00
13	2.11E+00
14	2.05E+00
15	2.02E+00
16	2.06E+00
17	2.12E+00
18	2.26E+00
19	2.37E+00
20	2.42E+00
21	2.42E+00
22	2.38E+00
23	2.35E+00
24	2.29E+00
25	2.22E+00
26	2.16E+00
27	2.09E+00
28	2.02E+00
29	1.97E+00
30	1.90E+00
31	1.86E+00
32	1.80E+00
33	1.75E+00
34	1.69E+00
35	1.62E+00
36	1.55E+00
37	1.49E+00
38	1.44E+00
39	1.35E+00
40	1.29E+00
41	1.20E+00
42	1.13E+00
43	1.07E+00
44	1.03E+00
45	9.65E-01
46	9.08E-01
47	8.35E-01
48	7.70E-01
49	7.05E-01
50	6.39E-01
51	5.64E-01
52	4.93E-01
53	4.32E-01
54	3.85E-01
55	3.33E-01
56	2.81E-01
57	2.28E-01
58	1.69E-01
59	1.09E-01
60	1.60E-02
