1	0.00E+00
2	0.00E+00
3	5.10E-03
4	4.87E-02
5	1.61E-01
6	2.88E-01
7	4.42E-01
8	7.92E-01
9	2.55E+00
10	2.79E+00
11	8.20E-01
12	4.36E-01
13	3.09E-01
14	3.54E-01
15	4.15E-01
16	5.02E-01
17	5.78E-01
18	6.51E-01
19	7.15E-01
20	7.64E-01
21	8.21E-01
22	8.65E-01
23	8.94E-01
24	9.45E-01
25	9.83E-01
26	1.03E+00
27	1.07E+00
28	1.13E+00
29	1.14E+00
30	1.18E+00
31	1.21E+00
32	1.24E+00
33	1.25E+00
34	1.26E+00
35	1.28E+00
36	1.28E+00
37	1.29E+00
38	1.30E+00
39	1.29E+00
40	1.29E+00
41	1.29E+00
42	1.28E+00
43	1.27E+00
44	1.26E+00
45	1.25E+00
46	1.23E+00
47	1.22E+00
48	1.20E+00
49	1.19E+00
50	1.17E+00
51	1.15E+00
52	1.13E+00
53	1.12E+00
54	1.10E+00
55	1.09E+00
56	1.07E+00
57	1.06E+00
58	2.75E+00
59	9.60E-01
60	4.11E+00
61	9.66E-01
62	9.51E-01
63	9.24E-01
64	9.15E-01
65	8.94E-01
66	8.75E-01
67	8.45E-01
68	1.52E+00
69	7.38E-01
70	8.76E-01
71	6.37E-01
72	5.96E-01
73	5.84E-01
74	5.73E-01
75	5.64E-01
76	5.47E-01
77	5.44E-01
78	5.29E-01
79	5.27E-01
80	5.14E-01
81	5.03E-01
82	4.99E-01
83	4.97E-01
84	4.90E-01
85	4.91E-01
86	4.80E-01
87	4.78E-01
88	4.73E-01
89	4.60E-01
90	4.55E-01
91	4.48E-01
92	4.44E-01
93	4.41E-01
94	4.33E-01
95	4.26E-01
96	4.18E-01
97	4.16E-01
98	4.04E-01
99	4.02E-01
100	3.93E-01
101	3.87E-01
102	3.81E-01
103	3.75E-01
104	3.67E-01
105	3.64E-01
106	3.56E-01
107	3.48E-01
108	3.42E-01
109	3.40E-01
110	3.30E-01
111	3.26E-01
112	3.24E-01
113	3.15E-01
114	3.06E-01
115	3.00E-01
116	2.94E-01
117	2.84E-01
118	2.79E-01
119	2.79E-01
120	2.70E-01
121	2.64E-01
122	2.58E-01
123	2.53E-01
124	2.49E-01
125	2.41E-01
126	2.38E-01
127	2.29E-01
128	2.28E-01
129	2.19E-01
130	2.13E-01
131	2.09E-01
132	2.04E-01
133	1.94E-01
134	1.94E-01
135	1.86E-01
136	1.82E-01
137	1.77E-01
138	1.73E-01
139	1.61E-01
140	1.56E-01
141	1.50E-01
142	1.44E-01
143	1.38E-01
144	1.35E-01
145	1.27E-01
146	1.21E-01
147	1.19E-01
148	1.09E-01
149	1.04E-01
150	9.74E-02
151	9.04E-02
152	8.25E-02
153	7.32E-02
154	6.37E-02
155	5.51E-02
156	4.77E-02
157	3.74E-02
158	3.04E-02
159	1.82E-02
160	5.57E-03
