1	0.00E+00
2	1.02E-05
3	3.18E-03
4	3.44E-02
5	8.15E-02
6	1.77E-01
7	2.95E-01
8	4.18E-01
9	1.65E+00
10	1.77E+00
11	5.08E-01
12	2.79E-01
13	1.73E-01
14	2.01E-01
15	2.26E-01
16	2.60E-01
17	3.03E-01
18	3.46E-01
19	3.95E-01
20	4.29E-01
21	4.83E-01
22	5.45E-01
23	5.89E-01
24	6.34E-01
25	6.72E-01
26	6.97E-01
27	7.37E-01
28	7.65E-01
29	7.92E-01
30	8.16E-01
31	8.44E-01
32	8.61E-01
33	8.90E-01
34	9.09E-01
35	9.32E-01
36	9.51E-01
37	9.65E-01
38	9.72E-01
39	9.87E-01
40	1.00E+00
41	1.01E+00
42	1.01E+00
43	1.03E+00
44	1.03E+00
45	1.03E+00
46	1.04E+00
47	1.04E+00
48	1.04E+00
49	1.04E+00
50	1.04E+00
51	1.04E+00
52	1.04E+00
53	1.02E+00
54	1.02E+00
55	1.01E+00
56	1.02E+00
57	1.00E+00
58	3.25E+00
59	9.89E-01
60	5.41E+00
61	9.46E-01
62	9.39E-01
63	9.33E-01
64	9.12E-01
65	8.98E-01
66	8.90E-01
67	1.10E+00
68	1.42E+00
69	6.08E-01
70	7.46E-01
71	5.52E-01
72	5.26E-01
73	5.15E-01
74	5.06E-01
75	4.94E-01
76	4.97E-01
77	4.91E-01
78	4.94E-01
79	4.86E-01
80	4.85E-01
81	4.83E-01
82	4.78E-01
83	4.80E-01
84	4.75E-01
85	4.74E-01
86	4.73E-01
87	4.62E-01
88	4.71E-01
89	4.64E-01
90	4.61E-01
91	4.62E-01
92	4.58E-01
93	4.57E-01
94	4.53E-01
95	4.50E-01
96	4.47E-01
97	4.46E-01
98	4.41E-01
99	4.39E-01
100	4.37E-01
101	4.28E-01
102	4.24E-01
103	4.19E-01
104	4.20E-01
105	4.14E-01
106	4.14E-01
107	4.08E-01
108	4.05E-01
109	4.01E-01
110	3.96E-01
111	4.01E-01
112	3.90E-01
113	3.87E-01
114	3.84E-01
115	3.81E-01
116	3.74E-01
117	3.69E-01
118	3.63E-01
119	3.62E-01
120	3.58E-01
121	3.53E-01
122	3.55E-01
123	3.47E-01
124	3.48E-01
125	3.41E-01
126	3.34E-01
127	3.32E-01
128	3.29E-01
129	3.26E-01
130	3.24E-01
131	3.15E-01
132	3.06E-01
133	3.06E-01
134	2.99E-01
135	3.00E-01
136	2.94E-01
137	2.92E-01
138	2.88E-01
139	2.85E-01
140	2.80E-01
141	2.78E-01
142	2.75E-01
143	2.70E-01
144	2.65E-01
145	2.64E-01
146	2.59E-01
147	2.55E-01
148	2.48E-01
149	2.47E-01
150	2.42E-01
151	2.41E-01
152	2.35E-01
153	2.33E-01
154	2.26E-01
155	2.23E-01
156	2.18E-01
157	2.19E-01
158	2.12E-01
159	2.09E-01
160	2.08E-01
161	2.05E-01
162	2.02E-01
163	1.96E-01
164	1.95E-01
165	1.91E-01
166	1.87E-01
167	1.83E-01
168	1.81E-01
169	1.78E-01
170	1.74E-01
171	1.72E-01
172	1.69E-01
173	1.66E-01
174	1.63E-01
175	1.59E-01
176	1.56E-01
177	1.53E-01
178	1.49E-01
179	1.44E-01
180	1.43E-01
181	1.40E-01
182	1.38E-01
183	1.31E-01
184	1.31E-01
185	1.29E-01
186	1.24E-01
187	1.22E-01
188	1.16E-01
189	1.16E-01
190	1.12E-01
191	1.06E-01
192	1.03E-01
193	1.01E-01
194	9.56E-02
195	9.59E-02
196	9.21E-02
197	8.66E-02
198	8.29E-02
199	7.90E-02
200	7.75E-02
201	7.33E-02
202	7.20E-02
203	6.91E-02
204	6.57E-02
205	6.11E-02
206	5.87E-02
207	5.60E-02
208	5.43E-02
209	5.07E-02
210	4.84E-02
211	4.28E-02
212	3.93E-02
213	3.57E-02
214	3.13E-02
215	2.84E-02
216	2.48E-02
217	2.03E-02
218	1.45E-02
219	8.09E-03
220	4.26E-03
