1	0.00E+00
2	0.00E+00
3	0.00E+00
4	6.79E-03
5	1.36E-01
6	5.32E-01
7	1.15E+00
8	1.91E+00
9	5.11E+00
10	5.12E+00
11	2.41E+00
12	1.47E+00
13	1.30E+00
14	1.29E+00
15	1.37E+00
16	1.55E+00
17	1.70E+00
18	1.81E+00
19	1.92E+00
20	2.01E+00
21	2.07E+00
22	2.11E+00
23	2.15E+00
24	2.17E+00
25	2.17E+00
26	2.18E+00
27	2.16E+00
28	2.15E+00
29	2.11E+00
30	2.10E+00
31	2.03E+00
32	1.99E+00
33	1.93E+00
34	1.88E+00
35	1.85E+00
36	1.80E+00
37	1.74E+00
38	1.70E+00
39	1.65E+00
40	1.59E+00
41	1.55E+00
42	1.50E+00
43	1.45E+00
44	1.39E+00
45	1.34E+00
46	1.28E+00
47	1.24E+00
48	1.19E+00
49	1.14E+00
50	1.10E+00
51	1.05E+00
52	1.02E+00
53	9.76E-01
54	9.44E-01
55	8.95E-01
56	8.56E-01
57	8.12E-01
58	9.09E-01
59	6.83E-01
60	1.13E+00
61	7.05E-01
62	6.09E-01
63	5.78E-01
64	5.62E-01
65	5.35E-01
66	5.16E-01
67	4.94E-01
68	4.75E-01
69	4.35E-01
70	3.97E-01
71	3.72E-01
72	3.39E-01
73	2.92E-01
74	2.61E-01
75	2.10E-01
76	1.80E-01
77	1.37E-01
78	8.89E-02
79	3.33E-02
80	1.31E-02
