1	0.00E+00
2	0.00E+00
3	0.00E+00
4	1.62E-03
5	2.32E-02
6	9.14E-02
7	2.11E-01
8	4.79E-01
9	1.95E+00
10	1.95E+00
11	5.41E-01
12	3.74E-01
13	2.55E-01
14	2.89E-01
15	3.33E-01
16	3.79E-01
17	4.28E-01
18	4.82E-01
19	5.43E-01
20	5.94E-01
21	6.60E-01
22	7.04E-01
23	7.51E-01
24	8.03E-01
25	8.53E-01
26	8.82E-01
27	9.27E-01
28	9.66E-01
29	1.00E+00
30	1.04E+00
31	1.05E+00
32	1.08E+00
33	1.09E+00
34	1.13E+00
35	1.15E+00
36	1.17E+00
37	1.18E+00
38	1.19E+00
39	1.20E+00
40	1.20E+00
41	1.20E+00
42	1.20E+00
43	1.20E+00
44	1.19E+00
45	1.19E+00
46	1.18E+00
47	1.17E+00
48	1.17E+00
49	1.16E+00
50	1.15E+00
51	1.13E+00
52	1.13E+00
53	1.11E+00
54	1.11E+00
55	1.10E+00
56	1.11E+00
57	1.10E+00
58	3.16E+00
59	1.07E+00
60	4.83E+00
61	9.99E-01
62	9.93E-01
63	9.69E-01
64	9.58E-01
65	9.35E-01
66	9.19E-01
67	1.08E+00
68	1.40E+00
69	6.80E-01
70	8.21E-01
71	6.08E-01
72	5.87E-01
73	5.74E-01
74	5.68E-01
75	5.53E-01
76	5.42E-01
77	5.32E-01
78	5.32E-01
79	5.21E-01
80	5.19E-01
81	5.19E-01
82	5.10E-01
83	5.12E-01
84	5.05E-01
85	5.03E-01
86	5.00E-01
87	4.93E-01
88	4.94E-01
89	4.85E-01
90	4.84E-01
91	4.72E-01
92	4.74E-01
93	4.66E-01
94	4.64E-01
95	4.54E-01
96	4.52E-01
97	4.45E-01
98	4.33E-01
99	4.30E-01
100	4.27E-01
101	4.20E-01
102	4.16E-01
103	4.10E-01
104	4.06E-01
105	4.03E-01
106	3.95E-01
107	3.90E-01
108	3.84E-01
109	3.85E-01
110	3.79E-01
111	3.69E-01
112	3.64E-01
113	3.62E-01
114	3.58E-01
115	3.49E-01
116	3.44E-01
117	3.40E-01
118	3.35E-01
119	3.33E-01
120	3.26E-01
121	3.18E-01
122	3.18E-01
123	3.13E-01
124	3.07E-01
125	3.01E-01
126	2.95E-01
127	2.88E-01
128	2.83E-01
129	2.80E-01
130	2.75E-01
131	2.70E-01
132	2.65E-01
133	2.57E-01
134	2.54E-01
135	2.51E-01
136	2.45E-01
137	2.39E-01
138	2.35E-01
139	2.28E-01
140	2.24E-01
141	2.18E-01
142	2.11E-01
143	2.05E-01
144	2.01E-01
145	2.01E-01
146	1.92E-01
147	1.89E-01
148	1.82E-01
149	1.78E-01
150	1.71E-01
151	1.66E-01
152	1.61E-01
153	1.57E-01
154	1.53E-01
155	1.46E-01
156	1.41E-01
157	1.35E-01
158	1.32E-01
159	1.23E-01
160	1.18E-01
161	1.14E-01
162	1.09E-01
163	1.04E-01
164	9.75E-02
165	9.26E-02
166	8.81E-02
167	8.07E-02
168	7.76E-02
169	7.15E-02
170	6.63E-02
171	6.14E-02
172	5.59E-02
173	4.97E-02
174	4.72E-02
175	4.20E-02
176	3.51E-02
177	3.10E-02
178	2.13E-02
179	1.28E-02
180	4.70E-03
