1	0.00E+00
2	0.00E+00
3	1.13E-05
4	6.76E-05
5	3.73E-03
6	4.23E-02
7	1.08E-01
8	2.76E-01
9	1.12E+00
10	1.48E+00
11	4.06E-01
12	3.06E-01
13	2.10E-01
14	2.46E-01
15	3.14E-01
16	2.63E-01
17	3.13E-01
18	3.62E-01
19	4.19E-01
20	4.70E-01
21	5.23E-01
22	5.78E-01
23	6.29E-01
24	6.83E-01
25	7.29E-01
26	7.69E-01
27	8.06E-01
28	8.52E-01
29	8.75E-01
30	9.12E-01
31	9.42E-01
32	9.71E-01
33	1.00E+00
34	1.04E+00
35	1.06E+00
36	1.07E+00
37	1.09E+00
38	1.10E+00
39	1.12E+00
40	1.13E+00
41	1.13E+00
42	1.14E+00
43	1.14E+00
44	1.15E+00
45	1.16E+00
46	1.15E+00
47	1.15E+00
48	1.14E+00
49	1.15E+00
50	1.12E+00
51	1.13E+00
52	1.11E+00
53	1.10E+00
54	1.11E+00
55	1.12E+00
56	1.11E+00
57	1.11E+00
58	3.07E+00
59	1.06E+00
60	5.06E+00
61	1.02E+00
62	1.01E+00
63	9.90E-01
64	9.73E-01
65	9.53E-01
66	9.35E-01
67	1.13E+00
68	1.43E+00
69	6.74E-01
70	7.89E-01
71	6.08E-01
72	5.85E-01
73	5.65E-01
74	5.58E-01
75	5.46E-01
76	5.43E-01
77	5.38E-01
78	5.36E-01
79	5.31E-01
80	5.26E-01
81	5.21E-01
82	5.21E-01
83	5.15E-01
84	5.18E-01
85	5.07E-01
86	5.08E-01
87	5.05E-01
88	4.98E-01
89	4.89E-01
90	4.87E-01
91	4.80E-01
92	4.76E-01
93	4.70E-01
94	4.70E-01
95	4.67E-01
96	4.63E-01
97	4.55E-01
98	4.52E-01
99	4.46E-01
100	4.44E-01
101	4.37E-01
102	4.38E-01
103	4.30E-01
104	4.30E-01
105	4.24E-01
106	4.20E-01
107	4.14E-01
108	4.10E-01
109	4.08E-01
110	4.04E-01
111	4.01E-01
112	3.94E-01
113	3.88E-01
114	3.85E-01
115	3.84E-01
116	3.74E-01
117	3.74E-01
118	3.70E-01
119	3.64E-01
120	3.61E-01
121	3.52E-01
122	3.50E-01
123	3.51E-01
124	3.38E-01
125	3.35E-01
126	3.30E-01
127	3.25E-01
128	3.20E-01
129	3.16E-01
130	3.16E-01
131	3.06E-01
132	3.04E-01
133	2.94E-01
134	2.92E-01
135	2.88E-01
136	2.83E-01
137	2.80E-01
138	2.70E-01
139	2.69E-01
140	2.62E-01
141	2.59E-01
142	2.57E-01
143	2.54E-01
144	2.49E-01
145	2.41E-01
146	2.40E-01
147	2.34E-01
148	2.29E-01
149	2.24E-01
150	2.21E-01
151	2.14E-01
152	2.12E-01
153	2.08E-01
154	2.03E-01
155	1.99E-01
156	1.96E-01
157	1.90E-01
158	1.83E-01
159	1.84E-01
160	1.76E-01
161	1.71E-01
162	1.67E-01
163	1.61E-01
164	1.57E-01
165	1.58E-01
166	1.49E-01
167	1.47E-01
168	1.41E-01
169	1.37E-01
170	1.36E-01
171	1.32E-01
172	1.22E-01
173	1.20E-01
174	1.17E-01
175	1.13E-01
176	1.10E-01
177	1.02E-01
178	1.02E-01
179	9.67E-02
180	9.34E-02
181	9.10E-02
182	8.67E-02
183	8.35E-02
184	8.01E-02
185	7.43E-02
186	7.10E-02
187	7.02E-02
188	6.48E-02
189	6.19E-02
190	5.59E-02
191	5.03E-02
192	4.72E-02
193	4.20E-02
194	3.81E-02
195	3.38E-02
196	3.08E-02
197	2.47E-02
198	2.06E-02
199	1.40E-02
200	4.57E-03
