1	0.00E+00
2	1.17E-05
3	0.00E+00
4	1.17E-04
5	8.45E-03
6	6.07E-02
7	2.04E-01
8	5.21E-01
9	2.00E+00
10	2.51E+00
11	7.66E-01
12	5.94E-01
13	3.86E-01
14	4.47E-01
15	5.34E-01
16	6.05E-01
17	6.81E-01
18	7.70E-01
19	8.34E-01
20	9.04E-01
21	9.55E-01
22	1.02E+00
23	1.06E+00
24	1.10E+00
25	1.16E+00
26	1.22E+00
27	1.25E+00
28	1.31E+00
29	1.34E+00
30	1.38E+00
31	1.41E+00
32	1.43E+00
33	1.45E+00
34	1.45E+00
35	1.45E+00
36	1.45E+00
37	1.45E+00
38	1.45E+00
39	1.44E+00
40	1.42E+00
41	1.42E+00
42	1.40E+00
43	1.39E+00
44	1.37E+00
45	1.35E+00
46	1.33E+00
47	1.32E+00
48	1.29E+00
49	1.28E+00
50	1.25E+00
51	1.24E+00
52	1.22E+00
53	1.20E+00
54	1.19E+00
55	1.17E+00
56	1.15E+00
57	1.15E+00
58	2.66E+00
59	1.11E+00
60	3.59E+00
61	1.00E+00
62	9.79E-01
63	9.57E-01
64	9.33E-01
65	9.18E-01
66	8.93E-01
67	8.81E-01
68	1.27E+00
69	8.37E-01
70	9.26E-01
71	6.96E-01
72	6.56E-01
73	6.31E-01
74	6.16E-01
75	6.03E-01
76	5.88E-01
77	5.83E-01
78	5.72E-01
79	5.64E-01
80	5.54E-01
81	5.45E-01
82	5.32E-01
83	5.25E-01
84	5.12E-01
85	5.06E-01
86	4.98E-01
87	4.84E-01
88	4.74E-01
89	4.58E-01
90	4.54E-01
91	4.50E-01
92	4.46E-01
93	4.33E-01
94	4.21E-01
95	4.11E-01
96	4.04E-01
97	3.92E-01
98	3.88E-01
99	3.77E-01
100	3.66E-01
101	3.58E-01
102	3.56E-01
103	3.45E-01
104	3.41E-01
105	3.33E-01
106	3.26E-01
107	3.17E-01
108	3.10E-01
109	3.04E-01
110	2.99E-01
111	2.91E-01
112	2.84E-01
113	2.75E-01
114	2.70E-01
115	2.60E-01
116	2.51E-01
117	2.43E-01
118	2.39E-01
119	2.27E-01
120	2.19E-01
121	2.09E-01
122	2.01E-01
123	1.89E-01
124	1.82E-01
125	1.76E-01
126	1.66E-01
127	1.59E-01
128	1.45E-01
129	1.34E-01
130	1.21E-01
131	1.09E-01
132	1.01E-01
133	9.52E-02
134	8.17E-02
135	7.19E-02
136	5.93E-02
137	4.97E-02
138	3.86E-02
139	2.63E-02
140	7.09E-03
