1	0.00E+00
2	0.00E+00
3	0.00E+00
4	2.09E-04
5	2.97E-02
6	2.33E-01
7	7.06E-01
8	1.40E+00
9	4.21E+00
10	4.50E+00
11	2.22E+00
12	1.35E+00
13	1.30E+00
14	1.32E+00
15	1.39E+00
16	1.55E+00
17	1.71E+00
18	1.85E+00
19	1.97E+00
20	2.07E+00
21	2.12E+00
22	2.18E+00
23	2.22E+00
24	2.25E+00
25	2.26E+00
26	2.25E+00
27	2.25E+00
28	2.22E+00
29	2.19E+00
30	2.18E+00
31	2.13E+00
32	2.07E+00
33	2.00E+00
34	1.97E+00
35	1.93E+00
36	1.89E+00
37	1.83E+00
38	1.78E+00
39	1.72E+00
40	1.67E+00
41	1.62E+00
42	1.55E+00
43	1.52E+00
44	1.45E+00
45	1.40E+00
46	1.35E+00
47	1.31E+00
48	1.25E+00
49	1.19E+00
50	1.15E+00
51	1.10E+00
52	1.06E+00
53	1.03E+00
54	9.83E-01
55	9.35E-01
56	9.06E-01
57	8.57E-01
58	9.55E-01
59	7.19E-01
60	1.19E+00
61	7.35E-01
62	6.35E-01
63	6.07E-01
64	5.89E-01
65	5.63E-01
66	5.42E-01
67	5.14E-01
68	4.96E-01
69	4.57E-01
70	4.22E-01
71	3.90E-01
72	3.48E-01
73	3.11E-01
74	2.64E-01
75	2.23E-01
76	1.85E-01
77	1.43E-01
78	9.12E-02
79	3.48E-02
80	1.31E-02
