1	0.00E+00
2	1.45E-05
3	0.00E+00
4	6.51E-04
5	5.11E-02
6	4.14E-01
7	1.26E+00
8	2.62E+00
9	5.91E+00
10	6.18E+00
11	3.01E+00
12	2.21E+00
13	2.16E+00
14	2.16E+00
15	2.20E+00
16	2.26E+00
17	2.38E+00
18	2.55E+00
19	2.68E+00
20	2.77E+00
21	2.81E+00
22	2.77E+00
23	2.73E+00
24	2.68E+00
25	2.63E+00
26	2.53E+00
27	2.47E+00
28	2.41E+00
29	2.33E+00
30	2.28E+00
31	2.21E+00
32	2.16E+00
33	2.08E+00
34	2.01E+00
35	1.94E+00
36	1.87E+00
37	1.79E+00
38	1.70E+00
39	1.62E+00
40	1.53E+00
41	1.45E+00
42	1.36E+00
43	1.28E+00
44	1.22E+00
45	1.16E+00
46	1.09E+00
47	9.98E-01
48	9.23E-01
49	8.45E-01
50	7.57E-01
51	6.69E-01
52	5.89E-01
53	5.14E-01
54	4.58E-01
55	3.95E-01
56	3.34E-01
57	2.72E-01
58	1.96E-01
59	1.25E-01
60	1.80E-02
