1	0.00E+00
2	0.00E+00
3	0.00E+00
4	2.15E-04
5	1.24E-02
6	9.57E-02
7	2.95E-01
8	6.94E-01
9	2.47E+00
10	2.98E+00
11	1.02E+00
12	6.69E-01
13	5.22E-01
14	6.11E-01
15	7.28E-01
16	8.28E-01
17	9.07E-01
18	9.95E-01
19	1.07E+00
20	1.15E+00
21	1.21E+00
22	1.26E+00
23	1.31E+00
24	1.38E+00
25	1.44E+00
26	1.50E+00
27	1.53E+00
28	1.56E+00
29	1.59E+00
30	1.61E+00
31	1.62E+00
32	1.63E+00
33	1.62E+00
34	1.62E+00
35	1.61E+00
36	1.59E+00
37	1.58E+00
38	1.57E+00
39	1.55E+00
40	1.52E+00
41	1.50E+00
42	1.47E+00
43	1.45E+00
44	1.41E+00
45	1.39E+00
46	1.37E+00
47	1.34E+00
48	1.32E+00
49	1.30E+00
50	1.27E+00
51	1.25E+00
52	1.23E+00
53	1.19E+00
54	1.17E+00
55	1.15E+00
56	1.13E+00
57	1.11E+00
58	2.25E+00
59	1.06E+00
60	2.84E+00
61	9.48E-01
62	9.16E-01
63	8.89E-01
64	8.60E-01
65	8.33E-01
66	8.28E-01
67	8.56E-01
68	1.01E+00
69	7.66E-01
70	8.21E-01
71	6.89E-01
72	6.61E-01
73	6.37E-01
74	6.21E-01
75	6.03E-01
76	5.97E-01
77	5.83E-01
78	5.73E-01
79	5.67E-01
80	5.52E-01
81	5.36E-01
82	5.23E-01
83	5.08E-01
84	4.92E-01
85	4.83E-01
86	4.65E-01
87	4.58E-01
88	4.48E-01
89	4.36E-01
90	4.27E-01
91	4.11E-01
92	3.96E-01
93	3.83E-01
94	3.77E-01
95	3.67E-01
96	3.52E-01
97	3.42E-01
98	3.30E-01
99	3.17E-01
100	3.04E-01
101	3.00E-01
102	2.87E-01
103	2.70E-01
104	2.57E-01
105	2.43E-01
106	2.24E-01
107	2.16E-01
108	2.02E-01
109	1.89E-01
110	1.74E-01
111	1.58E-01
112	1.46E-01
113	1.35E-01
114	1.18E-01
115	1.03E-01
116	8.88E-02
117	7.48E-02
118	5.98E-02
119	3.48E-02
120	7.95E-03
